sentence,label
"	Dir Susannah Grant Jennifer is a great catch and the film is n't half bad either",2
"	Jennifer Garner is the ideal girl next door",2
"	Instead of a wedding she now has a funeral to deal with",2
"	However all is not lost in the sense she is alone",2
"	Quite the contrary , her betrothed 's fun,loving childhood friends are there to see her through including Sam filmmaker Smith who steals the film with his smartly delivered one,liners and the ongoing running gag of the stout fellow in various modes of unkempt solvent shoving something down his endless gullet to high comic effect",2
"	All three men are in love with Grey and can you blame them",2
"	but each has their own philosophy in how her grief should ultimately lead to a happier existence",2
 Along the way sorting through her dearly departed 's affairs she learns he has a 1M dollars nest egg in a seemingly secret account and discovers something more personal his doling out monies to a woman in LA,2
"	Maybe that 's a bit refreshing or I 'ma tad too cynical or maybe I was just hoping for a cat fight",2
" JOSHUA 2007 , Sam Rockwell",2
"	Is it simply that one child cannot justify the others' existence except for a battle to be more loved by their parents or is it something altogether an innate",2
"	Joshua is a smart,beyond his years child but he is taking a dark turn with his studies he takes to the Egyptian method of embalming mummies after a class study breaks his void of finding a niche in something to peak his interests",2
"	He clearly loves his family",2
"	When things begin to get difficult Abby is placed into an institution after an accident causes her to become dependent on painkillers and other meds",2
"	There are distinct echoes of supernatural based 'bad seed' films like THE OMEN dapper",2
" SERAPHIM FALLS 2007 , Pierce Brosnan",2
"	In its latest incarnation",2
"	There are a few tweaks to the gee 's stock characters young gun bank robbers , a railroad crew of hostile Irishmen and victimized Chinese slave labor , wise Indian proclaiming nuggets of choice phrasings , a snake,oil saleswoman Huston at her slyest who may,or, may,not,be,a,desert,mirage , and the off,beat missionaries on pilgrimage",2
" WIND CHILL 2007 , Emily Blunt",2
"	Dir Gregory Jacobs The Sure Thing meets The Twilight Zone Everyone loves a good ghost story and the latest installment on screen is a well,crafted suspenser that feels like The Sure Thing meets The Twilight Zone if written by Stephen King Set in the frost,bitten winter of a small Pennsylvania college campus days before the Christmas break",2
"	En route the two do not hit it off at all and bicker back and forth making the tedious drive insufferable",2
"	While getting gas Holmes decides to take a detour on a snow,covered back road",2
"	Blunt becomes increasingly angry and demands they get back on the main highway and as they argue an oncoming car force them off the narrow path into a snow bank",2
"	With a crack in the gas tank",2
"	Athletic biographies and films about sports in general seem to keep audiences enthralled as they line up to see them",2
" In the latest true,life account the sport is swimming and the athlete is Australia 's national champion Tony Fingleton circa the 1950s , early 1960s",2
 His main cause of bitterness is apparently his son Tony 's good and natured,2
 Harold sees this magical moment as his ticket by coaching his lads gruelingly to stardom and becomes obsessed in their times by carrying his ubiquitous stopwatch at all times and having the boys go at the crack of dawn every day until they are young men equally scrabbling to make names of themselves and eventually to disembark their trappings for the real world,2
Trivia note Quaid beat out a young John Travolta for his role,2
"	I bought two of these one as a christmas present for my brother in law",2
"	Having just switched from ADSL to NTL cable broadband I needed a new router to replace the Speedtouch Wireless router that came free with my ADSL connection",2
"	The reviews for this were good",2
"	I 've set up even larger Mac only networks so I know what I 'm doing",2
"	I have n't even attempted to get the other machines online yet",2
"	I bought this unit hoping to archive my old personal VHS tapes",2
After repeatedly trying to get the unit to accept my prerecorded DVD 's it finally accepted them,2
"	I bought a Lexmark All in one x2470 with a gift card i got for Christmas last year",2
"	I will let you know the out come if that is allowed",2
"	I bought this headset to use in the car",2
"	I had originally purchased the Motorola S9 HD headset from the apple store",2
"	So I bought the Sony Bluetooth Headset like the one above",2
"	The Apps issue is not so bad",2
" Just go to XDA  , developerscom",2
"	Soon we will get the HTC HD3 I will be a buyer in the fall",2
"	I bought this card for hot swap RAID ",2
"	The person there knew the ins and outs of this card",2
"	He told me it had a bug and they did n't have a upgrade to fix it because they still did n't know what caused it",2
"	I could try some perl scripting",2
"	Mac users should check the website before installing",2
"	hopefully it will be updated soon",2
"	Lots of other little things annoy me with it but it does its job",2
"	I bought these headphones because the reviews were really good",2
"	My brother tried them and really liked them",2
 Maybe I did n't let them kick in enough time or something but i returned them 2 days later,2
"	I 've had this phone for a bit over four months",2
"	When I first got it",2
 The Bottom Line The camera is okay for those who want a high resolution camera with both digital and optical zoom without spending much more than 100 dollars I bought this camera on sale for 99 dollars,2
"	Many reviews refer to battery power issues",2
"	I also read on Gateway 's web site that they specifically recommend the nickel NiMHAA batteries rather than alkaline",2
"	They additionally suggest that lithium AA batteries be used for longer life",2
"	I contacted Gateway tech services again by live chat",2
"	No wonder Gateway does n't have any left",2
For 20 dollars plus 8 dollars for S and H,2
"	I called Sony",2
"	I read reviews of the previous model D300P",2
"	Here 's the update I ordered this unit by mail order",2
"	Given no other choice",2
"	The agent told me that the computer showed it was already sent",2
"	He then transferred me to another department at Sony which confirmed that it had never been sent",2
"	They said they would send it out right away by express mail",2
"	I demanded to know when the unit would be sent out",2
"	This one was a model D550P instead of D500P",2
"	I have been using this unit for one month",2
"	All functions seem to work appropriately",2
"	The instruction manual is a little confusing",2
"	Reviewing an antenna is difficult",2
"	I could tell you about which channels I get easily with the Terk FDTV2A ABC",2
"	What I can tell",2
"	None of this is to say that the Terk FDTV2A is bad antenna",2
"	I 'm reasonably happy with my purchase",2
"	I also looked at the Terk FDTV1A",2
"	I do n't know if a larger antenna would pull in more channels or not",2
"	I 'm sticking with what I have",2
"	something different might yield better results",2
"	Bought this based on previous reviews and is generally a good player",2
"	Setting it up seemed relatively straight forward and I 've managed to record several times onto the hard drive without any problems",2
"	Why did I buy it if I had freeview already",2
"	This product could use some work",2
"	It is rugged and simple",2
"	This Nikon P90 was purchased for its 24X zoom in a small compact package",2
"	This is best done on a tripod to eliminate shake and to keep the object centered",2
"	I wanted the Samsung but purchased the Insignia on sale for $12999 thinking I was saving money",2
"	The Insignia popped like a fire cracker",2
"	This is a nice stereo",2
"	It does however play five cds",2
"	I 'm not that far advanced for XM I 'm in the cassette tape stone ages",2
"	If anyone is looking for the ultimate cassette tape player",2
"	It plays 5 cd 's with modes like shuffle",2
"	My wife got it for me account of the wireless capability",2
"	It saves me going to the basement with my bad knees",2
"	After I got it I was reading the reviews and wondered if it should go back before opening it",2
"	I have worked with this head now for almost three years",2
"	Problems Encountered None Previous Equivalent Items Owned Only balls heads",2
"	I bought this product to use mainly as a way to carry movies around on vacation for my children",2
"	I do n't know if the kids are going to get to use it",2
"	It could be a little more user friendly",2
"	I purchased this camera a month ago or more after almost buying the G11",2
"	The included software is necessary however to convert the raw CR2 files into Tiff files for Photoshop",2
Bundled with the included software is a PhotoStitch program that allows you to  stitch individual shots together to make panorma,2
Again not using the flash makes this a non issue for me,2
"	Other reviewers have criticized the battery lifethis has n't been much of an issue for me",2
"	I keep the camera off between shots",2
"	A full heavy day of shooting will drain the battery",2
"	If you were taking this camera on an extended trip to some remote locale a spare battery would be a necessity",2
"	When you 're in a hurry to catch something that can feel like a long delay",2
"	There 's certainly better cameras out there the G11 is only marginally more expensive",2
"	Hopefully somebody at Canon is checking these product reviews and the next generation S90 will feel like the smooth",2
"	I 've been a Neil Finn fan practically my whole adult life",2
"	Although their later albums did not match that peak",2
"	When Crowded House became huge",2
"	I was obviously very excited when Neil Finn released Try Whistling this album , what would he deliver this time being alone and apparently with all the freedom to experiment?",2
"	It is interesting but this album gets high marks from many reviewers",2
"	My sister and one of my best friends are also big Neil Finn fans",2
"	I felt that the record they did with Glenn Ballard was a reasonably listenable waste",2
"	I am a big fan of Jose Jose and for many years I have been following his career",2
"	On their first album they were pretty pissed off",2
"	By the time the second album came along they were still pissed off but were a little sad too",2
"	Sure I like a little angst ridden NINesque rock just like anybody else",2
"	SOme say RELOAD is different",2
Fine but have you ever listen to Ride the Lightning ,2
"Basic 	or Master of Puppets ",2
"	They changed in the Black album",2
"	another reviewer said the smashing ",2
"	song was junk laughable",2
i only listened to those 2 songs,2
"	then sold it to a used cd store",2
"	I think Beef Jerky Overall",2
"	I think next time the bass should be a little bit more outside",2
"	As an 18 year college DJ in the early 70s",2
"	I wore out my personal copy in my dorm room",2
"	Butis it a classic",2
"	Does this album stand with Tommy",2
"	I 'm that old",2
"	Amazon reviewer Mike McGonigal hit the nail on the head",2
 I purchased the repackaged long,2
"	Borrow from a friend first",2
"	I found it staggering the lack of DVD 's to do with one of the most influential bands of all time",2
"	Surely there can be some live material that can be released on DVD",2
"	What about the gig which Rank was taken from",2
"	This DVD was interesting but was a far cry from the complete picture",2
"	There 's a strident guitar backup and a little subtle synthesizer in the background",2
"	The rest of the songs",2
"	The songs range all over the map",2
"	The initial CD version of No Parlez included only longer versions of the hit singles alongside a few other songs",2
"	In the liner notes of this re,release Paul Young describes those versions as being wearing , not an understatement",2
"	I liked the movie",2
"	one being Amber by 311 which is on thier from chaos album",2
"	They played this track at least 5 times in the movie and even in the trailer",2
"	so why did n't they include in in the soundtrack",2
"	If anyone has the answer reply",2
"	This cd contrasts to there last album In Search of",2
"	I first heard venus malone when my friend sent me one of her songs Best Inspiration ",2
"	I instantly fell in love will the song and her style that i had to get the ceedee",2
This is my opinion,2
"	The first time i listened to them was when my friend burned me her ceedee",2
"	I have not compared the standard Red Book release to this one",2
"	If you are reading this review",2
"	Bob Ezrin lives here",2
"	So what are you waiting for",2
"	Paramore just recently broke into the scene and have become very well known in a very short amount of time",2
Pressure has the surefire sound of a ready for MTV single,2
"Emergency and Brighter both show that the band knows how to craft catchy pop,rock songs",2
Here We Go Again demonstrates that not all of Paramore is just vocals and catchy choruses,2
Never Let This Go is a welcome change of pace to the album,2
Whoa has the most simplistic lyrics of any song on the album,2
Consipracy and Franklin also have basic lyrics,2
 The songs are n't going to win any awards from lyric lovers ,2
"	These few songs show the age of the band the most",2
All We Know Is Falling' is a sing and dance along album that will get stuck in your head,2
"	This album took me by surprise",2
"	Moreover people who dance so well",2
"	First and foremost",2
"	Combine all of them",2
"	There are a few straightforward pop songs , I would defy anyone to listen to Your Kind Turn Me All Around without catching it flying sorties around your brain a day later",2
"	And there 's a hint of Beatles flavour to When the Ancients Fly ",2
"	And if you enjoy this",2
"	Purchased this with expectations that the mini,games would be easy to get into and fun",2
"	Here 's the deal",2
"	This game has a few things going for it",2
"	The graphics are not on par with the great shooters",2
"	My complaints with the game are as follows",2
"	I 've been am avid gamer for nearly two decades now",2
2K Sports was kicking EA Sports in the football category,2
"	The game was built on the Ueal Engine like America 's Army",2
"	The game does n't offer large",2
"	This is probably not the definitive WW2 grunt game you were lookin' for",2
"	It 's a mindless sort of fun",2
"	At least I still have Fight Night",2
"	RENT OR BUY",2
"	Sincerely signed",2
"	 Check your bargain bin Being a huge fan of UfC",2
"	I knew beforehand that the game got average reviews",2
"	I liked it on the dream cast though and wanted to add a different type of fighting game to my collection",2
"	Although I only have experience with choosing pit fighter I am not sure how much the different styles effect your customizable move list but you will definitely see a difference between submission VS wrestling",2
"	Sounds effects are present but somewhat lacking",2
"	The blood does n't stay on the mat and no damage to your opponent is my major gripe",2
"	Do n't get me started on why they would speed up the in game clock",2
"	The fighting mechanics consist of Left and right punch buttons and left and right kick buttons",2
"	We will have to wait for a new version of UFC to come out",2
"	The previous 3 or 2 in this case were based on platforming with some 1 on 1 battles for bosses",2
"	This game is entirely mission based",2
"	While this game is easy for the most part",2
"	I 'm sure most have heard of a game called Jump Super Stars or Ultimate Stars before",2
"	Certain characters like Naruto have jutsu 's that are highlighted in blue",2
"	Sakura also has a healing ability that might prolong multiplayer matches",2
I preordered a copy and all that,2
"	I went to pick it up",2
"	But I had yet to explore any real meat",2
"	The next day would be SSBB 's judgment day",2
"	Why is this",2
"	Well there are many reasons",2
"	But that 's really all SSBB is to me",2
" Eye Candy Sound 7 or 10 , While the sound is nothing special",2
"	I played all 51 and what do I get",2
"	A stage or two",2
" At this point it 's just frustrating and not worth playing anymore Longevity 01 or 10 , Time for the real reason I gave SSBB a 4 After SSBB loses its value in single player",2
"	But rent it anyway just to see if you agree with my viewpoint",2
"	In this game instead of saving animals you actually save flowers",2
"	Oh and why can not you use Tails or Amy is this game",2
"	I mean Amy is right their shown in this game and you could use Tail in the one before this Sonic 2 but why not here",2
"	If you want great 2D Sonic expirience I recommend Sonic and Knuckles or Sonic Rush But if you want a 2D Sonic game your PC I guess this would have to do",2
"	Throughout most of the game",2
"	There 's also an RPG element to the game",2
"	i did n't even clear at least 75 percents of the game however",2
"	I made the mistake of playing the game at the difficult level rather than normal ",2
"	The N64 version of Diddy Kong Racing was highly overlooked because it was launched along side the notorious Mario Kart 64 Diddy Kong Racing was easily overshadowed because of Mario",2
"	The story is nothing to die for",2
"	It generally follows the same feel of the N64 version",2
"	In the story once you complete all the races in one world",2
"	There are three levels bronze",2
"	If you compared Mario Kart DS and Diddy Kong Racing DS you could clearly see the difference in graphics",2
"	Replay value often makes and breaks the game",2
"	In this game 's case it has moderate replay value",2
"	Unlock able characters and medals add some replay value",2
"	The online and multiplayer aspect help in the replay value as well giving it a moderate replay value",2
"	The game is simply a port from the N64",2
"	 Ambitious OK the game is basically the same as Star,force 1 What happened to a variety of bosses instead of a theme",2
"	At least the main character is less whiny",2
"	Playability 25  or  5 it is pretty much the same as the first game",2
"	If you play for a hour and a half everyday then buy it but if you play for much longer pick up a different game",2
"	At least pretty boys Locke and Squall had depth and plot backing them",2
"	Rydia from FF4 held our interest because we got to see her develop from childhood to adulthood in an epic",2
"	Terra 's character pulled at our heart strings as we saw the oppression of her people",2
"	Even Aeris from FF7 touched us when she was killed by Sephiroth",2
"	I know what Square was attempting",2
"	They were trying to develop the characters through a series of normal events",2
"	Now for the actual plot of the game",2
"	Disc one is spent going between the different characters",2
"	Zidane is the main character",2
 This may be due to the fact that his character consists of do n't be mad,2
"	There are points in the game where he admits to abuse he suffered in childhood",2
"	Final Fantasy 4 and 6 were noted for their originality and ability to draw players into the game for hours at a time",2
"	a few At least the characters are somewhat different from one another",2
"	You still get AP points and learn powerful abilities through weapons",2
"	By the middle of the game",2
"	Magic is learned very very slowly in this game",2
"	Instead of limit breakers",2
"	I never died playing this game",2
"	As long as you save all your most powerful spells for the bosses",2
"	The battle system is a step in the right direction after the last two FFs",2
"	At least the draw system although it was weird and a little dumb was an original idea",2
"	Then one of my friends showed me banjo kazooie",2
"	Then i saw this game",2
"	But does it really matter",2
"	You can easily master your character after a while",2
"	As for the game difficulty",2
"	Like in most adventure games",2
"	Some enigmas are quite hard to figure out",2
"	If you are a person who get scared really easily",2
"	Seven years after Cornell 's quest",2
"	Unless you 're a huge Castlevania fan",2
"	This game is hard to find",2
"	So this game is a complete failure",2
"	Why? Read this",2
"	The original Harvest Moon for SNES was great",2
"	You could wander around in the village",2
"	Harvest Moon games",2
"	I say basically",2
"	You can interact with all the villagers sometimes even marry girls and run around to explore your little village and its surroundings while participating in some really fun festivals",2
"	You can have a little fun riding your horse",2
"	All HM have a story like that",2
"	It 's not a bad story",2
 Score 5 or 10 Play Time  or  Replayability Like long games,2
"	This game is really",2
"	You will surely want to play 1 year",2
"	The play time is infinite",2
"	It 's not a really bad game",2
"	If you like it",2
"	Got to run around a wartorn planet",2
"	Wonder what 's next",2
"	The controls you have to get used to",2
"	Overall The best in the series",2
"	You really spend most of your micro,management on the heroes you usually have 2 at a time",2
"	It seems like other games have either little micro needed or too much",2
"	Some people complain that other games have more",2
"	But in those other games",2
"	This usually makes only one or two factions dominant",2
"	The simple fact of RTS games is that graphics are n't that important anyway",2
"	It just is n't a big deal to me in an RTS",2
"	If you can get it for less than 30 bucks",2
"	No other event in the history of wrestling has seen more legendary match,ups and classic championship battles that have forever changed the face of wrestling",2
"	No other event has revolutionized the world of wrestling with gripping drama and brutal intensity",2
"	No other event has epitomized Vince McMahon 's vision of sports,entertainment",2
"	It can only mean one event the infamous WrestleMania",2
"	Wile combat only slows a bit",2
"	Bugs are the primary reason I believe this game is n't a solid 9",2
"	The first chapter of the Princeton Review goes into great detail about how to prepare and what strategies to use on the AP Test This book does have lots of questions on US History",2
"	The only reason that I read this book was because someone very close to me asked me to",2
"	Check up on the information",2
"	5 This is a direct quote from the book Jew hating is an incurable disease ",2
"	Or maybe we are dealing in pathetic and gross generalizations and being emotionally manipulative",2
"	You do n't have to like my review or agree with me",2
"	Impeaching Mere Creationism is an attempt to debunk the intelligent design and creation movements",2
"	The effectiveness of the book is accurately revealed when Frymire admitted that he had never read a creationist book until he read Johnson 's Defeating Darwinism",2
"	Then he read two other of Johnson 's books",2
"	I have read several hundred books on creationism",2
"	This will be obvious to an informed creationists",2
"	And evolutionists wonder why they are ineffective in converting creationists",2
"	As they say",2
"	One could add",2
"	To find out what is true will then be even more difficult",2
"	This reminds me of the false rumor spread for so long that the Procter and Gamble symbol has something to do with demonism",2
"	They finally gave up trying to squash the rumor and dumped the symbol",2
"	I was very curious to read this book because of all the hype",2
"	The whole point of the power of the sacred feminine and the path of truth",2
"	I could forgive it if like Dan Brown or some similar lesser talented Romance novelists , she had made up for it by mastering pacing and suspense",2
"	As in the scene where they puzzle over the meaning of the Scorpion in the painting",2
"	I wanted to scream",2
"	If you want to read a novel that truly empowers women and clearly states the path that celebrates the power of the Goddess",2
"	It pulls no punches regarding the demonizing of the sacred feminine",2
"	From Solomon 's Key They believed that sex",2
"	The Old Testament 's Song of Solomon is a path working guide to the hidden corridor",2
"	Mary Magdalene",2
"	To female readers I say that Within each of us is the power of the Divine Mother Goddess Power is about coming into that power",2
"	SOLOMON 's KEY THE CODIS PROJECT A CONSPIRACY THRILLER",2
"	Michael Behe has stated in interviews that he does not agree with a  'materialist' explanation of nature",2
"	Materialism means that we take the view that only forces and matter are what determine physical phenomena",2
"	Behe takes the view that something else is involved , something best described as Supernatural",2
"	But get this",2
"	Science is about empiricism",2
"	It 's just that so far",2
"	Never mind that it would trash the reputations of the developers of the measles vaccine Enders",2
"	Such evidence would deserve an audience nonetheless",2
"	But this is not what Tierney does",2
"	So read it if you want , just consider it fiction",2
"	The author whose real name was Albert Edgerly and who on occasion called himself Dr Ralston",2
"	Her life in the dancing industry began at Peeplands in NYC which she reverts back to many times in the story about being ashamed of the types of things she did but never reveals the full story",2
"	Best for teenagers and those with no introversion",2
"	Love is offered as meaning of life",2
"	The dying professor is drawn as quirky and wise yet down to earth",2
"	He is not wise",2
"	We all know not to do that",2
"	Or to do it and accept it",2
"	I read it and quite frankly I 'm less than impressed",2
"	The author 's ability to write is somewhat limited",2
"	I only hope that the recent programs to help the auto industry can help him keep his day job at Chrysler",2
"	Maybe his next book will improve",2
"	Best wishes",2
"	But I was out of books and the library was closed",2
"	What would you do",2
"	This is a quick read and",2
"	The main character is a computer who has all the characteristics of a sociopathic",2
"	Spooky There 's also a meat marionette named Shenk who puts Igor to shame",2
"	I 'm passing this one on to my daughter and looking for the movie version tomorrow",2
"	Favorite line Discipline can be highly arousing to the one who administers it and to the one who receives",2
"	I read this truth in a book by a famous authority on male,female relationships",2
"	The Marquis de Sade",2
"	So what is this book about",2
"	It can all be summed up from a scene occurring in one of my favorite South Park episodes Mexican ",2
"	Kyle What was it about",2
" Mexican , He starts",2
"	So he get in the boat to try and catch the fish",2
"	Mexican 2 So he catch the fish but the fish is very strong",2
"	Mexican 3 So then he fight the fish some more and he finally catch the fish",2
"	Kyle He catches the fish so he can make money",2
"	Mexican 1 No",2
"	Mexican 1 Si And basically thats it",2
"	Sure it was Hemingway 's last major work",2
"	And sure there 's a lot of biblical allusions",2
"	So I have only ever read the first Harry Potter book but never continued with the rest of the series since I did n't find the first book all that well written",2
"	However after really enjoying myself with the latest Harry Potter film and going to see the movie with two female fans in their 30 's who swear by the books I thought I 'd give Rowling another shot and read the 6th book in the series",2
"	The key to a great hero in my opinion is that right or wrong",2
"	Young Adult fiction has really changed",2
"	It 's amazing to think that Chronicles of Narnia",2
"	They dealt with religion",2
"	Tastes have changed and that 's understandable",2
"	I grew up as a huge Steve Englehart fan",2
"	Perhaps it 's because I 've now spent years reading work similar to Point Man",2
"	Let me say this though",2
"	Kudos to Mr Englehart for continuing the story",2
"	If you 're new to the Urban Fantasy gee then you may like this one",2
In those days the sound of those midnight chimes,2
"	Yet I then scarce conceived what it meant",2
"	Not childhood alone",2
"	He knows it indeed",2
I feel these audits but too powerfully,2
"	I begin to count the probabilities of my duration",2
"	In proportion as the years both lessen and shorten",2
"	I am not content to pass away like a weaver 's shuttle ",2
"	Those metaphors solace me not",2
"	I care not to be carried with the tide",2
"	I am in love with this green earth , the face of town and country , the unspeakable rural solitudes",2
"	I would set up my tabernacle here",2
"	I am content to stand still at the age to which I am arrived ",2
"	I do not want to be weaned by age , or drop",2
Any alteration,2
"	My household gods plant a terrible fixed foot",2
"	They do not willingly seek Lavinian shores",2
"	A new state of being staggers me ",2
"	I give five stars to books I cannot put down",2
"	This I could stop reading easily but that does n't mean it was n't good",2
"	It was interesting",2
"	I tend to accept the characters as they are",2
"	I only gave three starts because it is not so likely that I will read this book again in the near future",2
"	Trying to persuade people to change their habits is difficult",2
"	It is most instructive to read the book in parallel with a competing",2
"	My advice would be this Check out the book in electronic form",2
"	I bought the book mainly because I wanted to know which one of the wannabe hardcore rappers were gay",2
"	I heard that he gave descriptions of them so it will be easy for you to guess",2
"	I figured out Shemar Moore",2
"	Did anybody figure out who is gay",2
"	If you did then who",2
"	He is a network engineer and helps out my business every day",2
"	He did n't know anything about retail until we married six years ago",2
"	One Saturday I tossed the book on the bed when rushing to work and he started to read it",2
"	From the fox who knows how to skitter across a thin sheet of newly,forming ice without falling through",2
"	The book proclaims that the Economic Revolution is the third phase of freedom after the Civil Rights Revolution",2
"	Economic Revolution is the methodology in which we go from where we are now economic turmoil to where we are financially independent in God 's world",2
"	Some may see it as flip flopping while others may see it as a testament to the author 's growth that he begins the book with an attitude that some may perceive to be that of an angry black man",2
"	He ends the book in what some might perceive as a kinder gentler African,American Republican",2
"	Thomas Nelson is a Christian publisher and prides itself on having a spiritual message",2
"	It would have been nice to see a link between gender,specific sales practices and proper Christian ethics",2
"	Maybe a chapter on how men could treat women with respect during a sales meeting trust me",2
"	It is an easy read",2
"	Other subjects may be more evident in our day than when first written",2
"	This book is not anti,war",2
"	The book details the oppinion of a career military officer",2
"	True dialog is missing",2
"	The author often argues using emoutional language and metaphor",2
"	The naming of corporate sponsor of war as murderers is avoided but could be a concievable conclusion",2
"	Although critical of the illegal gains and abuses in which the author was paticipatory",2
"	The answer to this claim is for the reader to determine",2
"	The author insists bulling",2
"	These high costs are the profits which feed the corporate war profiteering aka racketeering",2
"	There is nothing too shocking nor distasteful in the language or presentation of the text and the subject matter is argued fairly if not unemoutionally",2
This book may be used to compare examples of civil rights abuses faced during mcCarthism,2
"	They may be treated with muted respect considering the lack of accessable current day examples and improved battle field medicine",2
"	At least this book should reveal that there is much hidden behind the politcal propaganda machines which at last motivates a nations people to give up its young to the physical",2
For those who are locked in patriotic vigor for a military action based on a percieved just cause,2
"	The author was a career soldier who was politically appointed to general and excecuted his work so throughly well that he was decorated with high honors on multiple occasions and was an advocated for an impenetrable national defense",2
"	A better subtext for this work may be 'Taking the Profit Out of War' or 'Raising the Standard for Going to War' for the basic principles of the general was to reveal the manipulation of foreign governments by means of force",2
"	After reading this short book",2
"	I am remined of those with whom I live",2
"	I am reminded that the power of an individuals vote STILL provides the ultimate means of power  that we are provide the means to our own ends and that our progress still remains within our hands",2
"	This book supports my belief that it is vital to have a strong national defense in such a dangerous world",2
"	I was inspired by the idea of the practical application of taking the incentives out of what should be called murder for profit or at least racketeering",2
"	Unless one can remember a bullies punch to the stomach in exchange for lunch money",2
"	I am impressed even more that justice",2
"	I am reminded that corporations are not patriotic and that profits do not express the true progress of a people and nation",2
"	I am impressed and amazed at how many of the most sinister of terms found in our vocabulary racketeering",2
"	It reminds me that if someone needs to try so hard to convince you about somethin'",2
"	Propoganda is for sugar coatin' what is unadvisable",2
"	Encouragement is the only thing needed to motivate a good person to a just cause  to do something difficult",2
"	It 's been four years since I read the book",2
"	and four years since I 've had serious chronic back pain",2
"	My worst days now are like my best days used to be",2
"	I 'm the biggest cynic on the planet",2
"	Chiropractors",2
"	Weird but true",2
"	And his advice is simplicity itself Read a lot",2
"	Write a lot",2
"	Avoid superfluous adverbs",2
"	Avoid passive construction",2
"	While writing a screenplay for his memoir",2
"	To be a character who makes a difference and glorifies the Author Last night",2
"	Communication in marriage is a challenge",2
"	Dr Eggerichs bases his communication solution on Ephesians 533 Each one of you also must love his wife as he loves himself",2
"	A woman 's greatest need is unconditional love",2
"	Good communication in marriage is n't easy",2
"	It takes work",2
"	The plot takes place in Europe during the beginnings of World War I Alec the son of the murdered Archduke of Austria is on the run from his father 's assassins",2
"	Alec is a clanker , someone who uses metal machinery",2
"	Daryn is a Darwinist , a group that creates amazing animals to use as machines and transportation",2
"	I checked the ratings and it seemed decent",2
"	But I was in a for a bog surprise",2
"	The first fifteen minutes",2
"	The saying goes in this movie",2
"	For some reason she is obsessed with only these two",2
"	I 've seen more blood from a paper,cut than in PG horrors",2
"	PG only works for horror films that have high,profile stars and Oscar dreams",2
"	You do n't expect the same from Television as you would from a major theatrical release",2
"	You just do n't rate them on the same level",2
"	You do n't rate a childs finger,painting alongside great masterpiecesyou rate it alongside the finger,paintings of other children",2
"	I rate television movies which I rarely watch differently than I would a major motion picture",2
"	The beginning and the end",2
"	If you have seen the movie I suggest you do n't read the book because you will be so confused on what is happening",2
"	Hothgar was the dwarf king and Orik was Eragons best friend in the book",2
"	Durza was fighting Eragon under the star sapphire that they also did n't mention and then Ayra broke it with magic because she was helping Saphira with her broken armor and THAT 's when Saphira first used fire",2
"	Eragon then used Zar'roc who 's gem should have been a ruby not a sapphire because Morzans dragon was red to kill Durza Then there is the Razac",2
"	There were only two in the book",2
"	The reason Brom should have died is because they were chasing the Razac because Eragon wanted revenge on them killing Garrow his uncle",2
"	He also never learned sword fighting from Ro'ran and the movie never showed him fighting with Brom Also",2
"	Then they never went to Tierm were he really met Angela the fortune teller and The Werecat Solumbun who tells him important information that they need to use in the third book",2
"	They also never met Jeod in Tierm who they need to help them find the Razac that they were chasing not running away from them",2
"	Crap comes to mind when I think of this years list of disappointments",2
"	No make that millions",2
"	The academy awards are going to be hurting if things do n't change soon",2
"	Homer will get best actor",2
"	Let 's hope this is a better year",2
"	I 've waited anxiously for years for the right studio",2
 Perhaps it is true what many SciFi fans insist,2
"	Ron Howard would have delivered on the goods had he been given the chance to remake this classic",2
"	Even Speilburg would have shown the way",2
"	We bonded with each and every one",2
"	I guess it 's the IL' story of seeing the forest for the trees",2
"	All in all it still was a wild ride with all the FX and computer wizardry",2
"	Gee if only we saw what could have been",2
"	Is Hollywood going to the dogs or has it already happened?",2
"	I 'm a regular movie goer and the river 's running dry",2
Seems that those running the show that land of movie making just do n't see the forest for the trees,2
"	Do n't get me wrong",2
"	Do n't misunderstand me",2
"	How sadbecause there are three theaters within 13 miles that could be playing it but are not",2
"	Warner Bros keep doing this and good and faithful patrons will quit giving you their business",2
"	We deserve better than this",2
"	Theater operators say its the distributors fault and if that is true then I say boycott and just simply wait till these few good movies are out in video",2
"	We in the outlying areas seem to be treated as of lesser importance and are burdened with excessive trips just to see a select movie",2
"	Recently some stars even raised their ire over distributors failings as to getting a few select films out to the public",2
"	Come on Hollywood",2
"	Get your heads out of your film canisters and fulfill the moviegoers wants and needs",2
"	It is hard not to compare this with it 's more than worthy opponent",2
"	Clock 's a tickin",2
"	I could not follow the story with some of the characters",2
"	Can people explain the Balian and Sibylla story",2
"	As a fan of the game in all of it 's forms and sizes I had great expectations for Dungeons and Dragons ",2
"	But that 's left for Courtney Solomon to know and for the audience to wonder",2
"	So to make it short",2
"	As for the actors",2
"	What went wrong",2
"	I give this movie a 5 out of 10",2
"	I went into this film with extremely low expectations giving that the original My Bloody Valentine is pretty much a mediocre film at best",2
"	Why do you think there were n't ever any sequels?",2
"	It just makes me wary",2
"	I live in Houston",2
"	I understand the cost being higher to compensate for the 3D glasses",2
"	Did I turn my glasses in?",2
Hell no For the most expensive matine I 've ever been to,2
